dataset,group_by,group,artist,style,genre,source_shard,source_row,output_path
WikiArt,artist,boris-kustodiev,boris-kustodiev,Realism,sketch_and_study,train-00000-of-00072.parquet,1053,datasets/partial/WikiArt_hot40_top15_artist/boris_kustodiev/boris_kustodiev_0039.jpg
WikiArt,artist,boris-kustodiev,boris-kustodiev,Realism,Unknown Genre,train-00000-of-00072.parquet,1057,datasets/partial/WikiArt_hot40_top15_artist/boris_kustodiev/boris_kustodiev_0040.jpg
WikiArt,artist,marc-chagall,marc-chagall,Cubism,Unknown Genre,train-00000-of-00072.parquet,1074,datasets/partial/WikiArt_hot40_top15_artist/marc_chagall/marc_chagall_0036.jpg
WikiArt,artist,marc-chagall,marc-chagall,Expressionism,genre_painting,train-00000-of-00072.parquet,1080,datasets/partial/WikiArt_hot40_top15_artist/marc_chagall/marc_chagall_0037.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,Unknown Genre,train-00000-of-00072.parquet,1090,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0026.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,cityscape,train-00000-of-00072.parquet,1115,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0033.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00000-of-00072.parquet,1121,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0034.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,0,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0026.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,genre_painting,train-00001-of-00072.parquet,4,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0027.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,10,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0027.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,Unknown Genre,train-00001-of-00072.parquet,11,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0028.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,genre_painting,train-00001-of-00072.parquet,14,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0028.jpg
WikiArt,artist,martiros-saryan,martiros-saryan,Expressionism,Unknown Genre,train-00001-of-00072.parquet,23,datasets/partial/WikiArt_hot40_top15_artist/martiros_saryan/martiros_saryan_0037.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,portrait,train-00001-of-00072.parquet,27,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0029.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,Unknown Genre,train-00001-of-00072.parquet,28,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0029.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00001-of-00072.parquet,46,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0035.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00001-of-00072.parquet,47,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0036.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,genre_painting,train-00001-of-00072.parquet,55,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0030.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00001-of-00072.parquet,57,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0037.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,landscape,train-00001-of-00072.parquet,73,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0030.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,portrait,train-00001-of-00072.parquet,77,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0031.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,genre_painting,train-00001-of-00072.parquet,78,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0031.jpg
WikiArt,artist,martiros-saryan,martiros-saryan,Expressionism,illustration,train-00001-of-00072.parquet,79,datasets/partial/WikiArt_hot40_top15_artist/martiros_saryan/martiros_saryan_0038.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,cityscape,train-00001-of-00072.parquet,89,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0034.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00001-of-00072.parquet,91,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0038.jpg
WikiArt,artist,marc-chagall,marc-chagall,Naive_Art_Primitivism,sketch_and_study,train-00001-of-00072.parquet,103,datasets/partial/WikiArt_hot40_top15_artist/marc_chagall/marc_chagall_0038.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,landscape,train-00001-of-00072.parquet,111,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0032.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,landscape,train-00001-of-00072.parquet,114,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0035.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00001-of-00072.parquet,118,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0039.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,genre_painting,train-00001-of-00072.parquet,126,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0036.jpg
WikiArt,artist,marc-chagall,marc-chagall,Naive_Art_Primitivism,Unknown Genre,train-00001-of-00072.parquet,127,datasets/partial/WikiArt_hot40_top15_artist/marc_chagall/marc_chagall_0039.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,nude_painting,train-00001-of-00072.parquet,128,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0032.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,129,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0033.jpg
WikiArt,artist,martiros-saryan,martiros-saryan,Post_Impressionism,landscape,train-00001-of-00072.parquet,131,datasets/partial/WikiArt_hot40_top15_artist/martiros_saryan/martiros_saryan_0039.jpg
WikiArt,artist,marc-chagall,marc-chagall,Naive_Art_Primitivism,religious_painting,train-00001-of-00072.parquet,132,datasets/partial/WikiArt_hot40_top15_artist/marc_chagall/marc_chagall_0040.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,landscape,train-00001-of-00072.parquet,136,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0033.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,Unknown Genre,train-00001-of-00072.parquet,148,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0037.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,cityscape,train-00001-of-00072.parquet,155,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0034.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,genre_painting,train-00001-of-00072.parquet,157,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0035.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,160,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0034.jpg
WikiArt,artist,martiros-saryan,martiros-saryan,Expressionism,portrait,train-00001-of-00072.parquet,198,datasets/partial/WikiArt_hot40_top15_artist/martiros_saryan/martiros_saryan_0040.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,Unknown Genre,train-00001-of-00072.parquet,208,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0036.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,genre_painting,train-00001-of-00072.parquet,227,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0037.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,246,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0035.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,landscape,train-00001-of-00072.parquet,253,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0038.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,illustration,train-00001-of-00072.parquet,271,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0036.jpg
WikiArt,artist,ivan-aivazovsky,ivan-aivazovsky,Romanticism,Unknown Genre,train-00001-of-00072.parquet,291,datasets/partial/WikiArt_hot40_top15_artist/ivan_aivazovsky/ivan_aivazovsky_0040.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,312,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0037.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,Unknown Genre,train-00001-of-00072.parquet,316,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0038.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,nude_painting,train-00001-of-00072.parquet,338,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0039.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Realism,sketch_and_study,train-00001-of-00072.parquet,341,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0038.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,genre_painting,train-00001-of-00072.parquet,364,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0039.jpg
WikiArt,artist,childe-hassam,childe-hassam,Impressionism,landscape,train-00001-of-00072.parquet,374,datasets/partial/WikiArt_hot40_top15_artist/childe_hassam/childe_hassam_0040.jpg
WikiArt,artist,raphael-kirchner,raphael-kirchner,Art_Nouveau,genre_painting,train-00001-of-00072.parquet,387,datasets/partial/WikiArt_hot40_top15_artist/raphael_kirchner/raphael_kirchner_0040.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,genre_painting,train-00001-of-00072.parquet,408,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0039.jpg
WikiArt,artist,eugene-boudin,eugene-boudin,Impressionism,Unknown Genre,train-00001-of-00072.parquet,423,datasets/partial/WikiArt_hot40_top15_artist/eugene_boudin/eugene_boudin_0040.jpg
